id,category,item,price,rating,reviews,url
B06XFKVNFK,المستلزمات الرياضية,عداد الاصابع الرقمي من بينكي ميني بشاشة LCD (5 قطع)، بلاستيك,84.90 جنيه,4.5 من 5 نجوم,489,https://www.amazon.eg//product-reviews/B06XFKVNFK/ref=zg_bs_g_sporting-goods_d_sccl_26_cr/258-2997896-4076416
B0DJDM26WN,المستلزمات الرياضية,ماستر يور كارديو مع حبل قفز بريميوم كوالتي بدون تشابك من كيوشوب®️ للرجال والنساء والاطفال قابل للتعديل لتمارين اللياقة البدنية مع مقابض اسفنجية مضادة للانزلاق,179.00 جنيه,4.7 من 5 نجوم,5,https://www.amazon.eg//product-reviews/B0DJDM26WN/ref=zg_bs_g_sporting-goods_d_sccl_27_cr/258-2997896-4076416
B09FW5JHZB,المستلزمات الرياضية,قفازات تدريب مبطنة مع دعم سيليكون لتمارين رفع الاوزان في صالة الالعاب الرياضية بتصميم نصفي لحماية الاصابع وتوفير قبضة قوية للرجال والنساء من سبورت كيو بلون اسود,300.00 جنيه,3.3 من 5 نجوم,121,https://www.amazon.eg//product-reviews/B09FW5JHZB/ref=zg_bs_g_sporting-goods_d_sccl_28_cr/258-2997896-4076416
B09VH3MVRN,المستلزمات الرياضية,زجاجة مياه من تانك، بسعة 1.25 لتر - فضي، بلاستيك,129.00 جنيه,4.0 من 5 نجوم,128,https://www.amazon.eg//product-reviews/B09VH3MVRN/ref=zg_bs_g_sporting-goods_d_sccl_29_cr/258-2997896-4076416
B0DJKB768B,المستلزمات الرياضية,اداة تمرين لتعزيز قوة قبضة اليد من ام دي ستاي فيت - اداة تمرين لتقوية عضلات اليد والساعد - اداة تمرين اليد والساعد بسوستة (اداة تمارين اليد),120.00 جنيه,4.6 من 5 نجوم,5,https://www.amazon.eg//product-reviews/B0DJKB768B/ref=zg_bs_g_sporting-goods_d_sccl_30_cr/258-2997896-4076416
B09ZT6CSYT,المنتجات الصحية والمنزلية,مناديل فاين سحب برستيج 550 3 طبقة عبوة 6 قطع,129.90 جنيه,4.7 من 5 نجوم,"1,503",https://www.amazon.ae//product-reviews/B09ZT6CSYT/ref=zg_bs_g_health_d_sccl_1_cr/260-0442121-1448153
B08WJJMXQ1,المنتجات الصحية والمنزلية,مناديل بابيا - ورق تواليت - 3 طبقات - 12 لفة,99.00 جنيه,4.7 من 5 نجوم,909,https://www.amazon.ae//product-reviews/B08WJJMXQ1/ref=zg_bs_g_health_d_sccl_2_cr/260-0442121-1448153
B0BSXT47FF,المنتجات الصحية والمنزلية,فاميليا مناديل سحب عبوة متعددة 3 طبقات 500X3 (الوان متعددة),66.95 جنيه,4.6 من 5 نجوم,969,https://www.amazon.ae//product-reviews/B0BSXT47FF/ref=zg_bs_g_health_d_sccl_3_cr/260-0442121-1448153
B07G977R5Q,المنتجات الصحية والمنزلية,كلوروكس للألوان بالزهور، 2 لتر,69.95 جنيه,4.6 من 5 نجوم,"1,803",https://www.amazon.ae//product-reviews/B07G977R5Q/ref=zg_bs_g_health_d_sccl_4_cr/260-0442121-1448153
B08FTZNBSJ,المنتجات الصحية والمنزلية,منظف منزلي من فريدا، برائحة النظافة، 480 ملليلتر,35.95 جنيه,4.6 من 5 نجوم,"1,095",https://www.amazon.ae//product-reviews/B08FTZNBSJ/ref=zg_bs_g_health_d_sccl_5_cr/260-0442121-1448153
B08WJLC3Z7,المنتجات الصحية والمنزلية,فاميليا فوط مطبخ كلاسيك 8 رول,64.95 جنيه,4.4 من 5 نجوم,"1,854",https://www.amazon.ae//product-reviews/B08WJLC3Z7/ref=zg_bs_g_health_d_sccl_6_cr/260-0442121-1448153
B0D967CXLX,المنتجات الصحية والمنزلية,وايت مناديل فليكسي 500 منديل كبير 3 طبقات - عبوة من 3 قطع,79.95 جنيه,4.4 من 5 نجوم,15,https://www.amazon.ae//product-reviews/B0D967CXLX/ref=zg_bs_g_health_d_sccl_7_cr/260-0442121-1448153
B0B1BY4671,المنتجات الصحية والمنزلية,مسحوق غسيل اوتوماتيك مركز بلس من برسيل ، 8 كيلوجرام,359.95 جنيه,4.4 من 5 نجوم,305,https://www.amazon.ae//product-reviews/B0B1BY4671/ref=zg_bs_g_health_d_sccl_8_cr/260-0442121-1448153
B07ML79J66,المنتجات الصحية والمنزلية,معجون أسنان متعدد العناية باللثة + التبييض من سنسوداين، 100 غرام,83.25 جنيه,4.7 من 5 نجوم,732,https://www.amazon.ae//product-reviews/B07ML79J66/ref=zg_bs_g_health_d_sccl_9_cr/260-0442121-1448153
B0CR1FR4CT,المنتجات الصحية والمنزلية,لفة اكياس قمامة من زباك، 1 كجم، مقاس 70 سم × 90 سم,69.00 جنيه,4.1 من 5 نجوم,365,https://www.amazon.ae//product-reviews/B0CR1FR4CT/ref=zg_bs_g_health_d_sccl_10_cr/260-0442121-1448153
B08WJNLMQ7,المنتجات الصحية والمنزلية,منظف جل اوكسي برائحة اللافندر - 3 كجم,157.50 جنيه,4.5 من 5 نجوم,512,https://www.amazon.ae//product-reviews/B08WJNLMQ7/ref=zg_bs_g_health_d_sccl_11_cr/260-0442121-1448153
B07G97T553,المنتجات الصحية والمنزلية,ملمع اثاث أصلي من بليدج - 300 مل,47.95 جنيه,4.7 من 5 نجوم,905,https://www.amazon.ae//product-reviews/B07G97T553/ref=zg_bs_g_health_d_sccl_12_cr/260-0442121-1448153
B0BZRYQT19,المنتجات الصحية والمنزلية,مناديل وجه بنسيج مكون من ثلاث طبقات غنية باللوشن وعالية الجودة من بابيا، عبوات متعددة، 500 منديل، 6 عبوات,139.95 جنيه,4.7 من 5 نجوم,689,https://www.amazon.ae//product-reviews/B0BZRYQT19/ref=zg_bs_g_health_d_sccl_13_cr/260-0442121-1448153
B0BZRXKDPC,المنتجات الصحية والمنزلية,بابيا مناديل سحب عبوة متعددة 3 طبقات 500X3 بريميوم - مرطبة,66.95 جنيه,4.7 من 5 نجوم,604,https://www.amazon.ae//product-reviews/B0BZRXKDPC/ref=zg_bs_g_health_d_sccl_14_cr/260-0442121-1448153
B0BJBLPT8L,المنتجات الصحية والمنزلية,او اكس اي جل غسيل برائحة ناعمة نسيم العطور - 3 كيلوجرام,157.50 جنيه,4.2 من 5 نجوم,52,https://www.amazon.ae//product-reviews/B0BJBLPT8L/ref=zg_bs_g_health_d_sccl_15_cr/260-0442121-1448153
B08FHJH6JS,المنتجات الصحية والمنزلية,بريل سائل غسيل الاطباق قادر على ازالة أصعب البقع ، تركيبة جديدة بقوة باردة لغسل الأطباق بالماء البارد صابون اطباق مركز - بالليمون الأخضر 2.55 لتر,89.95 جنيه,4.2 من 5 نجوم,756,https://www.amazon.ae//product-reviews/B08FHJH6JS/ref=zg_bs_g_health_d_sccl_16_cr/260-0442121-1448153
B08WJN47FZ,المنتجات الصحية والمنزلية,معطر اقمشة برائحة منعشة من فريدا - 4 لتر,116.95 جنيه,4.6 من 5 نجوم,"1,142",https://www.amazon.ae//product-reviews/B08WJN47FZ/ref=zg_bs_g_health_d_sccl_17_cr/260-0442121-1448153
B07G8J9TNX,المنتجات الصحية والمنزلية,مناديل فاين تواليت ديلوكس 3طبقة 6 بكرة,56.00 جنيه,4.5 من 5 نجوم,872,https://www.amazon.ae//product-reviews/B07G8J9TNX/ref=zg_bs_g_health_d_sccl_18_cr/260-0442121-1448153
B0D49ZSBFV,المنتجات الصحية والمنزلية,مسحوق غسيل اوتوماتيك تاتش اوف داوني من اريال - 8 كجم,399.95 جنيه,4.3 من 5 نجوم,26,https://www.amazon.ae//product-reviews/B0D49ZSBFV/ref=zg_bs_g_health_d_sccl_19_cr/260-0442121-1448153
B08WJPZXPJ,المنتجات الصحية والمنزلية,مسحوق اوكسي ال اس شرقي، 6 كيلوجرام,314.95 جنيه,4.5 من 5 نجوم,426,https://www.amazon.ae//product-reviews/B08WJPZXPJ/ref=zg_bs_g_health_d_sccl_20_cr/260-0442121-1448153
B084LN4M2N,المنتجات الصحية والمنزلية,منظف متعدد الاغراض فائق القوة من سيتريس، برائحة اللافندر - 1 لتر,74.95 جنيه,4.5 من 5 نجوم,775,https://www.amazon.ae//product-reviews/B084LN4M2N/ref=zg_bs_g_health_d_sccl_21_cr/260-0442121-1448153
B08R9ZB2LZ,المنتجات الصحية والمنزلية,كبسولات غسالة اطباق فيري الكل في واحد بلس برائحة الليمون - 30 كبسولة,278.95 جنيه,4.7 من 5 نجوم,"1,682",https://www.amazon.ae//product-reviews/B08R9ZB2LZ/ref=zg_bs_g_health_d_sccl_22_cr/260-0442121-1448153
B089429W8S,المنتجات الصحية والمنزلية,معطر جو بخاخ من فريدا، تشيل اوت - 460 مل,52.95 جنيه,4.1 من 5 نجوم,"2,053",https://www.amazon.ae//product-reviews/B089429W8S/ref=zg_bs_g_health_d_sccl_23_cr/260-0442121-1448153
B08WJL8QKW,المنتجات الصحية والمنزلية,معطر للاقمشة من فريدا برائحة نسيم الربيع 4 لتر، سائل، 4.0 غرام,119.95 جنيه,4.6 من 5 نجوم,"1,000",https://www.amazon.ae//product-reviews/B08WJL8QKW/ref=zg_bs_g_health_d_sccl_24_cr/260-0442121-1448153
B0B4B58CZ1,المنتجات الصحية والمنزلية,مناديل فاين تواليت كومفورت طبقتين 6 بكرة,23.95 جنيه,3.9 من 5 نجوم,723,https://www.amazon.ae//product-reviews/B0B4B58CZ1/ref=zg_bs_g_health_d_sccl_25_cr/260-0442121-1448153
B0CR7H3DT1,المنتجات الصحية والمنزلية,مناديل ليلي اقتصادية من ديلفا بوكس 550 منديل * 3 قطع,57.00 جنيه,2.9 من 5 نجوم,95,https://www.amazon.ae//product-reviews/B0CR7H3DT1/ref=zg_bs_g_health_d_sccl_27_cr/260-0442121-1448153
B08WJPZXZV,المنتجات الصحية والمنزلية,منعم الاقمشة برائحة سويت دريمز من فيلفيتا، 3 كجم,109.95 جنيه,4.4 من 5 نجوم,498,https://www.amazon.ae//product-reviews/B08WJPZXZV/ref=zg_bs_g_health_d_sccl_28_cr/260-0442121-1448153
B09Z33Q7YV,المنتجات الصحية والمنزلية,منظف ببرونة الاطفال والحلمات من بيبي ستار ، 380 ملليلتر من جيني عديم اللون عدد 1,74.00 جنيه,4.6 من 5 نجوم,286,https://www.amazon.ae//product-reviews/B09Z33Q7YV/ref=zg_bs_g_health_d_sccl_29_cr/260-0442121-1448153
B0B5VQ5DYP,المنتجات الصحية والمنزلية,مجموعة اكياس مناديل من هاندي، 6 عبوات، 120 منديل - متعددة الالوان,38.00 جنيه,4.6 من 5 نجوم,170,https://www.amazon.ae//product-reviews/B0B5VQ5DYP/ref=zg_bs_g_health_d_sccl_30_cr/260-0442121-1448153
B09ZT6CSYT,المنتجات الصحية والمنزلية,مناديل فاين سحب برستيج 550 3 طبقة عبوة 6 قطع,129.90 جنيه,4.7 من 5 نجوم,"1,503",https://www.amazon.eg//product-reviews/B09ZT6CSYT/ref=zg_bs_g_health_d_sccl_1_cr/258-7427463-9004117
B08WJJMXQ1,المنتجات الصحية والمنزلية,مناديل بابيا - ورق تواليت - 3 طبقات - 12 لفة,99.00 جنيه,4.7 من 5 نجوم,909,https://www.amazon.eg//product-reviews/B08WJJMXQ1/ref=zg_bs_g_health_d_sccl_2_cr/258-7427463-9004117
B0BSXT47FF,المنتجات الصحية والمنزلية,فاميليا مناديل سحب عبوة متعددة 3 طبقات 500X3 (الوان متعددة),66.95 جنيه,4.6 من 5 نجوم,969,https://www.amazon.eg//product-reviews/B0BSXT47FF/ref=zg_bs_g_health_d_sccl_3_cr/258-7427463-9004117
B07G977R5Q,المنتجات الصحية والمنزلية,كلوروكس للألوان بالزهور، 2 لتر,69.95 جنيه,4.6 من 5 نجوم,"1,803",https://www.amazon.eg//product-reviews/B07G977R5Q/ref=zg_bs_g_health_d_sccl_4_cr/258-7427463-9004117
B08FTZNBSJ,المنتجات الصحية والمنزلية,منظف منزلي من فريدا، برائحة النظافة، 480 ملليلتر,35.95 جنيه,4.6 من 5 نجوم,"1,095",https://www.amazon.eg//product-reviews/B08FTZNBSJ/ref=zg_bs_g_health_d_sccl_5_cr/258-7427463-9004117
B08WJLC3Z7,المنتجات الصحية والمنزلية,فاميليا فوط مطبخ كلاسيك 8 رول,64.95 جنيه,4.4 من 5 نجوم,"1,854",https://www.amazon.eg//product-reviews/B08WJLC3Z7/ref=zg_bs_g_health_d_sccl_6_cr/258-7427463-9004117
B0D967CXLX,المنتجات الصحية والمنزلية,وايت مناديل فليكسي 500 منديل كبير 3 طبقات - عبوة من 3 قطع,79.95 جنيه,4.4 من 5 نجوم,15,https://www.amazon.eg//product-reviews/B0D967CXLX/ref=zg_bs_g_health_d_sccl_7_cr/258-7427463-9004117
B0B1BY4671,المنتجات الصحية والمنزلية,مسحوق غسيل اوتوماتيك مركز بلس من برسيل ، 8 كيلوجرام,359.95 جنيه,4.4 من 5 نجوم,305,https://www.amazon.eg//product-reviews/B0B1BY4671/ref=zg_bs_g_health_d_sccl_8_cr/258-7427463-9004117
B07ML79J66,المنتجات الصحية والمنزلية,معجون أسنان متعدد العناية باللثة + التبييض من سنسوداين، 100 غرام,83.25 جنيه,4.7 من 5 نجوم,732,https://www.amazon.eg//product-reviews/B07ML79J66/ref=zg_bs_g_health_d_sccl_9_cr/258-7427463-9004117
B0CR1FR4CT,المنتجات الصحية والمنزلية,لفة اكياس قمامة من زباك، 1 كجم، مقاس 70 سم × 90 سم,69.00 جنيه,4.1 من 5 نجوم,365,https://www.amazon.eg//product-reviews/B0CR1FR4CT/ref=zg_bs_g_health_d_sccl_10_cr/258-7427463-9004117
B08WJNLMQ7,المنتجات الصحية والمنزلية,منظف جل اوكسي برائحة اللافندر - 3 كجم,157.50 جنيه,4.5 من 5 نجوم,512,https://www.amazon.eg//product-reviews/B08WJNLMQ7/ref=zg_bs_g_health_d_sccl_11_cr/258-7427463-9004117
B07G97T553,المنتجات الصحية والمنزلية,ملمع اثاث أصلي من بليدج - 300 مل,47.95 جنيه,4.7 من 5 نجوم,905,https://www.amazon.eg//product-reviews/B07G97T553/ref=zg_bs_g_health_d_sccl_12_cr/258-7427463-9004117
B0BZRYQT19,المنتجات الصحية والمنزلية,مناديل وجه بنسيج مكون من ثلاث طبقات غنية باللوشن وعالية الجودة من بابيا، عبوات متعددة، 500 منديل، 6 عبوات,139.95 جنيه,4.7 من 5 نجوم,689,https://www.amazon.eg//product-reviews/B0BZRYQT19/ref=zg_bs_g_health_d_sccl_13_cr/258-7427463-9004117
B0BZRXKDPC,المنتجات الصحية والمنزلية,بابيا مناديل سحب عبوة متعددة 3 طبقات 500X3 بريميوم - مرطبة,66.95 جنيه,4.7 من 5 نجوم,604,https://www.amazon.eg//product-reviews/B0BZRXKDPC/ref=zg_bs_g_health_d_sccl_14_cr/258-7427463-9004117
B0BJBLPT8L,المنتجات الصحية والمنزلية,او اكس اي جل غسيل برائحة ناعمة نسيم العطور - 3 كيلوجرام,157.50 جنيه,4.2 من 5 نجوم,52,https://www.amazon.eg//product-reviews/B0BJBLPT8L/ref=zg_bs_g_health_d_sccl_15_cr/258-7427463-9004117
B08FHJH6JS,المنتجات الصحية والمنزلية,بريل سائل غسيل الاطباق قادر على ازالة أصعب البقع ، تركيبة جديدة بقوة باردة لغسل الأطباق بالماء البارد صابون اطباق مركز - بالليمون الأخضر 2.55 لتر,89.95 جنيه,4.2 من 5 نجوم,756,https://www.amazon.eg//product-reviews/B08FHJH6JS/ref=zg_bs_g_health_d_sccl_16_cr/258-7427463-9004117
B08WJN47FZ,المنتجات الصحية والمنزلية,معطر اقمشة برائحة منعشة من فريدا - 4 لتر,116.95 جنيه,4.6 من 5 نجوم,"1,142",https://www.amazon.eg//product-reviews/B08WJN47FZ/ref=zg_bs_g_health_d_sccl_17_cr/258-7427463-9004117
B07G8J9TNX,المنتجات الصحية والمنزلية,مناديل فاين تواليت ديلوكس 3طبقة 6 بكرة,56.00 جنيه,4.5 من 5 نجوم,872,https://www.amazon.eg//product-reviews/B07G8J9TNX/ref=zg_bs_g_health_d_sccl_18_cr/258-7427463-9004117
B0D49ZSBFV,المنتجات الصحية والمنزلية,مسحوق غسيل اوتوماتيك تاتش اوف داوني من اريال - 8 كجم,399.95 جنيه,4.3 من 5 نجوم,26,https://www.amazon.eg//product-reviews/B0D49ZSBFV/ref=zg_bs_g_health_d_sccl_19_cr/258-7427463-9004117
B08WJPZXPJ,المنتجات الصحية والمنزلية,مسحوق اوكسي ال اس شرقي، 6 كيلوجرام,314.95 جنيه,4.5 من 5 نجوم,426,https://www.amazon.eg//product-reviews/B08WJPZXPJ/ref=zg_bs_g_health_d_sccl_20_cr/258-7427463-9004117
B084LN4M2N,المنتجات الصحية والمنزلية,منظف متعدد الاغراض فائق القوة من سيتريس، برائحة اللافندر - 1 لتر,74.95 جنيه,4.5 من 5 نجوم,775,https://www.amazon.eg//product-reviews/B084LN4M2N/ref=zg_bs_g_health_d_sccl_21_cr/258-7427463-9004117
B08R9ZB2LZ,المنتجات الصحية والمنزلية,كبسولات غسالة اطباق فيري الكل في واحد بلس برائحة الليمون - 30 كبسولة,278.95 جنيه,4.7 من 5 نجوم,"1,682",https://www.amazon.eg//product-reviews/B08R9ZB2LZ/ref=zg_bs_g_health_d_sccl_22_cr/258-7427463-9004117
B089429W8S,المنتجات الصحية والمنزلية,معطر جو بخاخ من فريدا، تشيل اوت - 460 مل,52.95 جنيه,4.1 من 5 نجوم,"2,053",https://www.amazon.eg//product-reviews/B089429W8S/ref=zg_bs_g_health_d_sccl_23_cr/258-7427463-9004117
B08WJL8QKW,المنتجات الصحية والمنزلية,معطر للاقمشة من فريدا برائحة نسيم الربيع 4 لتر، سائل، 4.0 غرام,119.95 جنيه,4.6 من 5 نجوم,"1,000",https://www.amazon.eg//product-reviews/B08WJL8QKW/ref=zg_bs_g_health_d_sccl_24_cr/258-7427463-9004117
B0B4B58CZ1,المنتجات الصحية والمنزلية,مناديل فاين تواليت كومفورت طبقتين 6 بكرة,23.95 جنيه,3.9 من 5 نجوم,723,https://www.amazon.eg//product-reviews/B0B4B58CZ1/ref=zg_bs_g_health_d_sccl_25_cr/258-7427463-9004117
B0CR7H3DT1,المنتجات الصحية والمنزلية,مناديل ليلي اقتصادية من ديلفا بوكس 550 منديل * 3 قطع,57.00 جنيه,2.9 من 5 نجوم,95,https://www.amazon.eg//product-reviews/B0CR7H3DT1/ref=zg_bs_g_health_d_sccl_27_cr/258-7427463-9004117
B08WJPZXZV,المنتجات الصحية والمنزلية,منعم الاقمشة برائحة سويت دريمز من فيلفيتا، 3 كجم,109.95 جنيه,4.4 من 5 نجوم,498,https://www.amazon.eg//product-reviews/B08WJPZXZV/ref=zg_bs_g_health_d_sccl_28_cr/258-7427463-9004117
B09Z33Q7YV,المنتجات الصحية والمنزلية,منظف ببرونة الاطفال والحلمات من بيبي ستار ، 380 ملليلتر من جيني عديم اللون عدد 1,74.00 جنيه,4.6 من 5 نجوم,286,https://www.amazon.eg//product-reviews/B09Z33Q7YV/ref=zg_bs_g_health_d_sccl_29_cr/258-7427463-9004117
B0B5VQ5DYP,المنتجات الصحية والمنزلية,مجموعة اكياس مناديل من هاندي، 6 عبوات، 120 منديل - متعددة الالوان,38.00 جنيه,4.6 من 5 نجوم,170,https://www.amazon.eg//product-reviews/B0B5VQ5DYP/ref=zg_bs_g_health_d_sccl_30_cr/258-7427463-9004117
B09381LZWT,المنتجات المكتبية,ورق للطباعة مقاس A4 بوزن 80 جرام للورقة من مالتي اوفيس - عبوة تضم 500 ورقة، قد تختلف العبوة,185.00 جنيه,4.1 من 5 نجوم,"1,106",https://www.amazon.ae//product-reviews/B09381LZWT/ref=zg_bs_g_office-products_d_sccl_1_cr/258-4534250-4563938
B08WT33QZT,المنتجات المكتبية,قلم جاف سائل من روتو ، 0.7 ملم لون ازرق - عبوة من 12 قطعة,59.00 جنيه,4.6 من 5 نجوم,539,https://www.amazon.ae//product-reviews/B08WT33QZT/ref=zg_bs_g_office-products_d_sccl_2_cr/258-4534250-4563938
B08YNKX9QP,المنتجات المكتبية,بكره سلوتيب عريض شفاف كريستال,25.00 جنيه,4.0 من 5 نجوم,296,https://www.amazon.ae//product-reviews/B08YNKX9QP/ref=zg_bs_g_office-products_d_sccl_3_cr/258-4534250-4563938
B01LWQADKY,المنتجات المكتبية,استيكة خالية من PVC من فابر كاستل موديل رقم 188538 قطعة واحدة صغيرة - لون ابيض,10.00 جنيه,4.5 من 5 نجوم,171,https://www.amazon.ae//product-reviews/B01LWQADKY/ref=zg_bs_g_office-products_d_sccl_4_cr/258-4534250-4563938
B09248DF2P,المنتجات المكتبية,ستيك صمغ صغير - 8 جرام، من مايكرو,21.66 جنيه,5.0 من 5 نجوم,2,https://www.amazon.ae//product-reviews/B09248DF2P/ref=zg_bs_g_office-products_d_sccl_5_cr/258-4534250-4563938
B0846D5CBP,المنتجات المكتبية,الة حاسبة رقمية من كاسيو FX-991ESPLUS-2WDTV - اسود,"1,017.71 جنيه",4.1 من 5 نجوم,"11,119",https://www.amazon.ae//product-reviews/B0846D5CBP/ref=zg_bs_g_office-products_d_sccl_6_cr/258-4534250-4563938
B09SLQXS2B,المنتجات المكتبية,شريط لاصق على الوجهين متعدد الوظائف وقابل لاعادة الاستخدام ، عبوة من 60 شفاف للغسل وغير قابل للازالة للسجاد والصور والاطار والمطبخ,43.90 جنيه,2.6 من 5 نجوم,94,https://www.amazon.ae//product-reviews/B09SLQXS2B/ref=zg_bs_g_office-products_d_sccl_7_cr/258-4534250-4563938
B074M45RM2,المنتجات المكتبية,غراء لاصق تحكم فائق السرعة من اوهو 3 جرام من يو اتش,69.00 جنيه,4.5 من 5 نجوم,"1,529",https://www.amazon.ae//product-reviews/B074M45RM2/ref=zg_bs_g_office-products_d_sccl_8_cr/258-4534250-4563938
B0838VQ3XZ,المنتجات المكتبية,الة حاسبة رقمية FX-95ESPLUS-2WDTV من كاسيو - اسود,590.00 جنيه,4.6 من 5 نجوم,930,https://www.amazon.ae//product-reviews/B0838VQ3XZ/ref=zg_bs_g_office-products_d_sccl_9_cr/258-4534250-4563938
B0B2RST165,المنتجات المكتبية,آلة حاسبة علمية كاسيو، لون وردي موديل FX-991ESPLUS-2PKWDT,"1,018.25 جنيه",4.5 من 5 نجوم,371,https://www.amazon.ae//product-reviews/B0B2RST165/ref=zg_bs_g_office-products_d_sccl_10_cr/258-4534250-4563938
B0BXLV8T6X,المنتجات المكتبية,ورق طباعة مرام متعدد الاغراض A4 70 جرام - 500 ورقة في عبوة واحدة,159.99 جنيه,4.3 من 5 نجوم,13,https://www.amazon.ae//product-reviews/B0BXLV8T6X/ref=zg_bs_g_office-products_d_sccl_11_cr/258-4534250-4563938
B003VVQD88,المنتجات المكتبية,قلم جاف برأس دقيق 0.5 من يوني بول، Ub-103,25.00 جنيه,4.2 من 5 نجوم,104,https://www.amazon.ae//product-reviews/B003VVQD88/ref=zg_bs_g_office-products_d_sccl_12_cr/258-4534250-4563938
B093815LCB,المنتجات المكتبية,ورق طباعة A4 من مالتي اوفيس، 80 جم - 5 رزم × 500 ورقة,845.00 جنيه,4.4 من 5 نجوم,332,https://www.amazon.ae//product-reviews/B093815LCB/ref=zg_bs_g_office-products_d_sccl_13_cr/258-4534250-4563938
B07Q9JKVYY,المنتجات المكتبية,قلم ماركر ثابت من ديلي - لون اسود -U10420، رفيع,21.00 جنيه,4.5 من 5 نجوم,501,https://www.amazon.ae//product-reviews/B07Q9JKVYY/ref=zg_bs_g_office-products_d_sccl_14_cr/258-4534250-4563938
B07HGC7Z68,المنتجات المكتبية,مجموعة اقلام سبورة من 4 قطع من كاريوكا متعددة الالوان,89.00 جنيه,4.4 من 5 نجوم,427,https://www.amazon.ae//product-reviews/B07HGC7Z68/ref=zg_bs_g_office-products_d_sccl_15_cr/258-4534250-4563938
B096MV5FZF,المنتجات المكتبية,رول فقاعات للتغليف من الفريدة - 50 سم × 100 متر,130.00 جنيه,3.3 من 5 نجوم,636,https://www.amazon.ae//product-reviews/B096MV5FZF/ref=zg_bs_g_office-products_d_sccl_16_cr/258-4534250-4563938
B0B9N7WHVJ,المنتجات المكتبية,MT مسطرة معدنية 20 سم - فضي,9.83 جنيه,3.7 من 5 نجوم,92,https://www.amazon.ae//product-reviews/B0B9N7WHVJ/ref=zg_bs_g_office-products_d_sccl_17_cr/258-4534250-4563938
B00K2U4HIY,المنتجات المكتبية,قاعدة ماوس سوداء مريحة مضادة للانزلاق مع مسند معصم من الفوم الجل للكمبيوتر واللاب توب متوافقة مع الليزر والبصري ممحاة جل,75.26 جنيه,4.3 من 5 نجوم,"24,877",https://www.amazon.ae//product-reviews/B00K2U4HIY/ref=zg_bs_g_office-products_d_sccl_18_cr/258-4534250-4563938
B09T81P4K8,المنتجات المكتبية,مجموعة من 4 اقلام متوسط تحديد نصوص ساطعة مقاس 2 6 ملم من روتو متعدد الالوان,48.00 جنيه,4.6 من 5 نجوم,80,https://www.amazon.ae//product-reviews/B09T81P4K8/ref=zg_bs_g_office-products_d_sccl_19_cr/258-4534250-4563938
B0C36QKFGS,المنتجات المكتبية,أقلام ماركر طباشير للسبورة السوداء بتركيبة حبر غير سامة وخالية من غبار الطباشير قابلة للمسح بقطعة قماش مبللة مناسبة للوحة القوائم ليد ولوحة بيسترو وفنون البوب ولافتات السبورة وغيرها من شوبان، 48 لون,239.99 جنيه,3.8 من 5 نجوم,37,https://www.amazon.ae//product-reviews/B0C36QKFGS/ref=zg_bs_g_office-products_d_sccl_20_cr/258-4534250-4563938
B07PVMCR65,المنتجات المكتبية,براية اقلام رصاص بفتحة واحدة من ديلي R00200,14.00 جنيه,4.5 من 5 نجوم,49,https://www.amazon.ae//product-reviews/B07PVMCR65/ref=zg_bs_g_office-products_d_sccl_21_cr/258-4534250-4563938
B08NSRF4QP,المنتجات المكتبية,دبابيس مكتب، لوازم مكتبية من ديلي، استهلاك مكتبي، E0012N، فضي، ثابت- 24/6، (قطعة واحدة),16.88 جنيه,4.5 من 5 نجوم,156,https://www.amazon.ae//product-reviews/B08NSRF4QP/ref=zg_bs_g_office-products_d_sccl_22_cr/258-4534250-4563938
B0CYJDTW56,المنتجات المكتبية,"اي بي او ان دي, لاصق متعدد الاغراض 400 مل سريع الجفاف للخشب والمطاط والجلد والزجاج والمعدن والبلاستيك (قطعة واحدة) من ايبو بوند",158.00 جنيه,4.3 من 5 نجوم,43,https://www.amazon.ae//product-reviews/B0CYJDTW56/ref=zg_bs_g_office-products_d_sccl_23_cr/258-4534250-4563938
B07NTZ3RK8,المنتجات المكتبية,قلم ماركر قابل للمسح الجاف بسن مدبب مقاس 2.0 ملم من ديلي، أسود، موديل u00120,10.95 جنيه,4.6 من 5 نجوم,58,https://www.amazon.ae//product-reviews/B07NTZ3RK8/ref=zg_bs_g_office-products_d_sccl_24_cr/258-4534250-4563938
B0977W2PSR,المنتجات المكتبية,اساتك، 50 جرام، لون اصفر,25.00 جنيه,4.0 من 5 نجوم,230,https://www.amazon.ae//product-reviews/B0977W2PSR/ref=zg_bs_g_office-products_d_sccl_25_cr/258-4534250-4563938
B08XS4RYDS,المنتجات المكتبية,قلم رصاص اتش بي بلاستيك مع استيكة من ديلي U500 ، 12 قطعة - 4 الوان,67.00 جنيه,4.3 من 5 نجوم,308,https://www.amazon.ae//product-reviews/B08XS4RYDS/ref=zg_bs_g_office-products_d_sccl_26_cr/258-4534250-4563938
B0CN1HFHZ1,المنتجات المكتبية,قلم حبر جاف برافو 100 مكون من 6 قطع,19.00 جنيه,4.0 من 5 نجوم,1,https://www.amazon.ae//product-reviews/B0CN1HFHZ1/ref=zg_bs_g_office-products_d_sccl_27_cr/258-4534250-4563938
